agro_id,name_en,name_bn,agro_category,guessed_our_type,price_bdt,old_price_bdt,stock_status,vendor,url,image_url,match_slug,match_name_en,match_score
5053,FL Care Vet Powder 25 gm,এফ এল কেয়ার ভেট পাউডার ২৫ গ্রাম,Cattle > Cattle Medication > Dermatological Product,vet_supply,38,45,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/fl-care-vet-powder-100-gm-copy,https://cdn.agromukam.com/images/p_img6207.webp,milk-powder-500g,Milk Powder 500g,0.50
5057,U-Care Plus Vet 250 ml Solution,ইউ-কেয়ার প্লাস ভেট ২৫০ মিলি সলিউশন,Cattle > Cattle Medication > Dermatological Product,vet_supply,357,400,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/u-care-vet-450-ml-solution,https://cdn.agromukam.com/images/p_img5794.webp,,,
5058,Gasnil Vet 100ml,গ্যাসনিল ভেট  ১০০ মি.লি.,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,77,80,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/gasnil-vet-100ml,https://cdn.agromukam.com/images/p_img5796.webp,,,
5064,Hepatonic 100ml Solution,হেপাটনিক  ১০০মিলি সলিউশন,Cattle > Cattle Nutrition > Livertonic,feed,108,140,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/hepatonic-100ml-solution,https://cdn.agromukam.com/images/p_img5808.webp,,,
5065,Hepatonic 500ml Solution,হেপাটনিক  ৫০০মিলি সলিউশন,Cattle > Cattle Nutrition > Livertonic,feed,508,580,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/hepatonic-100ml-solution-copy,https://cdn.agromukam.com/images/p_img5809.webp,,,
5067,Hepatonic 1Liter Solution,হেপাটনিক  ১ লিটার সলিউশন,Cattle > Cattle Nutrition > Livertonic,feed,972,1170,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/hepatonic-500ml-solution-copy,https://cdn.agromukam.com/images/p_img5812.webp,,,
5069,Hepatonic 5Liter Solution,হেপাটনিক  ৫ লিটার সলিউশন,Cattle > Cattle Nutrition > Livertonic,feed,3132,3480,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/hepatonic-1liter-solution-copy,https://cdn.agromukam.com/images/p_img5813.webp,,,
5073,Himafill 100ml solution,হিমাফিল ১০০মিলি সলিউশন,Poultry > Poultry Nutrition > Nutritional Suppliment,other,54,60,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/himafill-100ml-solution,https://cdn.agromukam.com/images/p_img5819.webp,,,
5074,VetSaline Oral Powder 1 Packet x 1's,ভেট স্যালাইন ওরাল পাউডার 1 প্যাকেট x 1's,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,22,25,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/vetsaline-oral-powder-1-packet-x-1s,https://cdn.agromukam.com/images/p_img5818.webp,milk-powder-500g,Milk Powder 500g,0.50
5075,Himafill 500ml solution,হিমাফিল ৫০০মিলি সলিউশন,Poultry > Poultry Nutrition > Nutritional Suppliment,other,195,220,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/himafill-100ml-solution-copy,https://cdn.agromukam.com/images/p_img5820.webp,,,
5078,Xinc B Vet 200 ml Solution,জিংক বি ভেট ২০০ মিলি সল্যুশন,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,84,100,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/xinc-b-vet-200-ml-solution,https://cdn.agromukam.com/images/p_img8258.webp,,,
5079,Xinc B Vet 500 ml Solution,Xinc B Vet 500 ml Solution,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,195,230,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/xinc-b-vet-500-ml-solution,https://cdn.agromukam.com/images/p_img7824.webp,,,
5080,Xinc B Vet Solution 1 L,জিংক বি ভেট সল্যুশন ১ লিটার,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,362,425,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/xinc-b-vet-solution-1-l,https://cdn.agromukam.com/images/p_img7825.webp,,,
5081,Xinc B Vet Solution 3 L,জিংক বি ভেট সল্যুশন ৩ লিটার,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,929,1150,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/xinc-b-vet-solution-3-l,https://cdn.agromukam.com/images/p_img7826.webp,,,
5083,Xinc B Aqua Solution 500 ml,জিংক বি অ্যাকুয়া সল্যুশন ৫০০ মিলি,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,194,230,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/xinc-b-aqua-solution-500-ml-2,https://cdn.agromukam.com/images/p_img5826.webp,,,
5085,Xinc Care 200ml Solution,জিঙ্ক-কেয়ার ২০০ মিলি সল্যুশন,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,70,80,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/xinc-care-200ml-solution,https://cdn.agromukam.com/images/p_img6925.webp,,,
5086,Xinc Care 500ml Solution,জিঙ্ক-কেয়ার ৫০০ মিলি সল্যুশন,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,139,160,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/xinc-care-500ml-solution,https://cdn.agromukam.com/images/p_img6928.webp,,,
5088,Xinc Care Solution 1L,জিঙ্ক-কেয়ার সল্যুশন ১লিটার,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,251,290,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/xinc-care-solution-1l,https://cdn.agromukam.com/images/p_img6929.webp,,,
5089,Xinc Care Solution 5L,জিঙ্ক-কেয়ার সল্যুশন ৫লিটার,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,1045,1200,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/xinc-care-solution-3l,https://cdn.agromukam.com/images/p_img6930.webp,,,
5092,Xinc Care Solution 10L,জিঙ্ক-কেয়ার সল্যুশন ১০লিটার,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,1917,2150,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/xinc-care-solution-10l,https://cdn.agromukam.com/images/p_img6931.webp,,,
5111,Eskavit Grower (SP) Premix 25 Kg,এসকাভিট গ্রোওয়ার (এসপি) প্রিমিক্স 25 কেজি,Poultry > Poultry Breeder + Parent Stock > Broiler,other,5940,0,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/eskavit-broiler-sp-25-kg-premix-copy,https://cdn.agromukam.com/images/p_img5846.webp,,,
5114,Magical 28 - Vet 250 ml Inj,ম্যাজিকাল ২৮ -ভেট ২৫০ মিলি ইনজেকশন,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,428,450,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/magical-28-vet-100-ml-inj-copy,https://cdn.agromukam.com/images/p_img5849.webp,,,
5115,Magical 28 - Vet 500 ml Inj,ম্যাজিকাল ২৮ -ভেট ৫০০ মিলি ইনজেকশন,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,761,850,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/magical-28-vet-250-ml-inj-copy,https://cdn.agromukam.com/images/p_img5851.webp,,,
5117,Eskavit Grower SPT 25 Kg,এসকাভিট গ্রোওয়ার এসপিটি 25 কেজি,Poultry > Poultry Breeder + Parent Stock > Broiler,other,5265,0,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/eskavit-grower-spt-25-kg,https://cdn.agromukam.com/images/p_img5853.webp,,,
5119,MagLax Vet Emulsion 100 ml,ম্যাগলেক্স ভেট ইমালসন  ১০০মিলি,Cattle > Cattle Nutrition > Calcium Supplement,feed,70,75,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/maglax-vet-emulsion-100-ml,https://cdn.agromukam.com/images/p_img5855.webp,,,
5120,MagLax Vet Emulsion 500 ml,ম্যাগলেক্স ভেট ইমালসন  ৫০০মিলি,Cattle > Cattle Nutrition > Calcium Supplement,feed,254,280,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/maglax-vet-emulsion-100-ml-copy,https://cdn.agromukam.com/images/p_img5856.webp,,,
5127,Marbo DS Vet Bolus 12s,Marbo DS Vet Bolus 12s,Cattle > Cattle Medication > Antibiotics,vet_supply,457,480,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/marbo-ds-vet-bolus-12s,https://cdn.agromukam.com/images/p_img5861.webp,,,
5128,Marbo Vet Bolus 20's,মারবো ভেট বোলাস  ২০'টি,Cattle > Cattle Medication > Antibiotics,vet_supply,476,500,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/marbo-ds-vet-bolus-12s-copy,https://cdn.agromukam.com/images/p_img5862.webp,,,
5129,Marbo 10ml Inj,মারবো  ১০ মি.লি. ইনজেকশন,Cattle > Cattle Medication > Antibiotics,vet_supply,333,350,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/marbo-vet-bolus-20s-copy,https://cdn.agromukam.com/images/p_img5863.webp,,,
5131,Masti 24 Powder 100 g,ম‍্যাসটি 24 পাউডার ১০০গ্রাম,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,216,250,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/masti-24-powder-100-g,https://cdn.agromukam.com/images/p_img5865.webp,milk-powder-500g,Milk Powder 500g,0.50
5132,Masti 29 Plus 100 g Powder,ম‍্যাসটি 29 প্লাস 100 গ্রাম পাউডার,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,260,300,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/masti-29-plus-100-g-powder,https://cdn.agromukam.com/images/p_img5925.webp,milk-powder-500g,Milk Powder 500g,0.50
5139,Milky Vet Powder 1Kg,মিল্কি ভেট পাউডার ১ কেজি,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,459,500,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/milky-vet-powder-1kg,https://cdn.agromukam.com/images/p_img5872.webp,milk-powder-500g,Milk Powder 500g,0.50
5140,Milky Vet Powder 250gm,মিল্কি ভেট পাউডার ২৫০গ্রাম,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,152,170,In Stock,Eskayef Pharmaceuticals Limited,https://agromukam.com/milky-vet-powder-1kg-copy,https://cdn.agromukam.com/images/p_img5873.webp,milk-powder-500g,Milk Powder 500g,0.50
5151,Catophos 100cc/ক্যাটোফস  ১০০সিসি,Catophos 100cc/ক্যাটোফস  ১০০সিসি,Cattle > Cattle Medication > Immune Enhancers,vet_supply,360,465,In Stock,Md Jewel Rana,https://agromukam.com/cataphos-100ccকযটফস-১০০সস,https://cdn.agromukam.com/images/p_img5914.webp,,,
5160,Hepa-Amine Liquid  500ml,হেপা এমাইন লিকুইড  ৫০০মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,1026,1200,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/hepa-amine-liquid-100ml-copy,https://cdn.agromukam.com/images/p_img5937.webp,,,
5163,Skin Care Spray 100ml,স্কীন  কেয়ার স্প্রে  ১০০ মিলি,Cattle > Cattle Medication > Dermatological Product,vet_supply,700,0,In Stock,Advanced Chemical Industries Limited,https://agromukam.com/skin-care-spray-100ml-2,https://cdn.agromukam.com/images/p_img5943.webp,,,
5164,Calnex-AD3 1 Liter,ক্যালনেক্স-AD3  ১ লিটার,Cattle > Cattle Nutrition > Calcium Supplement,feed,270,300,In Stock,R R Agro Traders,https://agromukam.com/calnex-ad3-1-liter,https://cdn.agromukam.com/images/p_img5947.webp,,,
5165,Calnex-AD3 5 Liter,ক্যালনেক্স-AD3  ৫ লিটার,Cattle > Cattle Nutrition > Calcium Supplement,feed,1350,1500,In Stock,R R Agro Traders,https://agromukam.com/calnex-ad3-5-liter,https://cdn.agromukam.com/images/p_img5949.webp,,,
5167,Livorest Liquid 500ml,Livorest Liquid 500ml,Poultry > Poultry Nutrition > Appetizer Solution,other,195,216,In Stock,R R Agro Traders,https://agromukam.com/livorest-liquid-500ml,https://cdn.agromukam.com/images/p_img5955.webp,,,
5168,Livorest Liquid 1 Liter,লিভোরেস্ট লিকুইড ১ লিটার,Poultry > Poultry Nutrition > Appetizer Solution,other,387,430,In Stock,R R Agro Traders,https://agromukam.com/livorest-liquid-1-liter,https://cdn.agromukam.com/images/p_img5957.webp,,,
5169,Resure-Ai 225ml,রিসিউর-এআই ২২৫ মিলি,Cattle > Cattle Nutrition > Vitamins & Minerals,feed,135,150,In Stock,R R Agro Traders,https://agromukam.com/resure-ai-225ml,https://cdn.agromukam.com/images/p_img5959.webp,,,
5171,Dirofree Powder 100gm,ডাইরোফ্রি পাউডার   ১০০ গ্রাম,Poultry > Poultry Nutrition > Probiotics & Prebiotics,other,112,125,In Stock,R R Agro Traders,https://agromukam.com/dirofree-powder-100gm,https://cdn.agromukam.com/images/p_img5963.webp,milk-powder-500g,Milk Powder 500g,0.50
5172,Dirofree Powder 500gm,ডাইরোফ্রি পাউডার   ৫০০ গ্রাম,Poultry > Poultry Nutrition > Probiotics & Prebiotics,other,288,320,In Stock,R R Agro Traders,https://agromukam.com/dirofree-powder-500gm,https://cdn.agromukam.com/images/p_img5966.webp,milk-powder-500g,Milk Powder 500g,0.50
5218,Megafat PA 1 kg,মেগাফ্যাট পিএ 1 কেজি,Cattle > Cattle Nutrition > Energy & Electrolyte,feed,573,630,In Stock,Popular Pharmaceuticals Ltd.,https://agromukam.com/megafat-pa-1-kg,https://cdn.agromukam.com/images/p_img6044.webp,,,
5220,Megafat PA 500gm,মেগাফ্যাট পিএ ৫০০ গ্রাম,Cattle > Cattle Nutrition > Energy & Electrolyte,feed,324,355,In Stock,Popular Pharmaceuticals Ltd.,https://agromukam.com/megafat-pa-500gm,https://cdn.agromukam.com/images/p_img6045.webp,,,
5263,Echomos Pro- 25Kg,ইকোমোস প্রো- ২৫ কেজি,Cattle > Cattle Feed Ingredients > Vitamins & Mineral Premixes,feed,9250,0,In Stock,R R Agro Traders,https://agromukam.com/echomos-pro-25kg,https://cdn.agromukam.com/images/p_img6149.webp,,,
5264,Mazzoleni- 20kg,মাজোলেনি - ২০ কেজি,Poultry > Poultry Feed > Others,other,2700,0,In Stock,R R Agro Traders,https://agromukam.com/mazzoleni-20kg,https://cdn.agromukam.com/images/p_img6151.webp,,,
5265,Bovi fat 1 kg,বভি ফ্যাট ১কেজি,Cattle > Cattle Feed Ingredients > Vitamins & Mineral Premixes,feed,485,561,In Stock,Mitali  Veterinary ,https://agromukam.com/bovi-fat-1-kg,https://cdn.agromukam.com/images/p_img6155.webp,bypass-fat-25kg,Bypass Fat 25 kg,0.50
5268,Calfostonic 1 kg,Calfostonic 1 kg,Cattle > Cattle Nutrition > Calcium Supplement,feed,375,415,In Stock,Mitali  Veterinary ,https://agromukam.com/calfostonic-1-kg,https://cdn.agromukam.com/images/p_img6163.webp,,,
5269,Ox Cool  250ml,Ox Cool  250ml,Cattle > Cattle Medication > Antibacterials,vet_supply,325,355,In Stock,Mitali  Veterinary ,https://agromukam.com/ox-cool-250ml,https://cdn.agromukam.com/images/p_img6161.webp,,,
5270,Aminovet plus  1 Lit,অ্যামিনোভেট প্লাস – ১ লিটার,Cattle > Cattle Medication > Immune Enhancers,vet_supply,775,900,In Stock,Mitali  Veterinary ,https://agromukam.com/aminovet-plus-1-lit,https://cdn.agromukam.com/images/p_img6165.webp,,,
5271,taldim vet ( toldimfos) 4×5,taldim vet ( toldimfos) 4×5,Cattle > Cattle Medication > Immune Enhancers,vet_supply,350,400,In Stock,Mitali  Veterinary ,https://agromukam.com/taldim-vet-toldimfos-45,https://cdn.agromukam.com/images/p_img6800.webp,,,
5273,Finis Liquid Spray 400ml,ফিনিস লিকুইড  স্পে ৪০০ মিলি,Cattle > Cattle Medication > Dermatological Product,vet_supply,135,170,In Stock,Mitali  Veterinary ,https://agromukam.com/finis-liquid-spray-400ml,https://cdn.agromukam.com/images/p_img6169.webp,,,
5274,ATICAL VET 5 L,এটিক্যাল ভেট ৫লিটার,Cattle > Cattle Nutrition > Calcium Supplement,feed,2400,2800,In Stock,Mitali  Veterinary ,https://agromukam.com/atical-vet-5-l,https://cdn.agromukam.com/images/p_img6172.webp,,,
5276,Phossure 12 (Molasses +Calcium+Trace  Mineral)- 25KG,ফসার 12 (মোলাসেস+ ক্যালসিয়াম + ট্রেস মিনারেল)- ২৫ কেজি,Cattle > Cattle Feed Ingredients > Vitamins & Mineral Premixes,feed,6250,0,In Stock,AGRO TRADE SOLUTION,https://agromukam.com/phossure-12-molasses-calciumtrace-mineral-25kg,https://cdn.agromukam.com/images/p_img6210.webp,molasses-20l,Molasses 20 Litre,1.00
5279,Anorexon DS Bolus- 7 X 6’s Bolus in a box,এনোরেক্স ডিএস (ভেট) বোলাস- 7 X 6 এর বোলাস একটি বাক্সে,Cattle > Cattle Nutrition > Appetizer,feed,200,210,In Stock,Renata Limited,https://agromukam.com/anorexon-ds-bolus-7-x-6s-bolus-in-a-box,https://cdn.agromukam.com/images/p_img6285.webp,,,
5280,Anorexon Tablet- 10 X 6’s Tablet in a box,এনোরেক্সন (ভেট) ট্যাবলেট- ১০ x ৬ টি ট্যাবলেট,Cattle > Cattle Nutrition > Appetizer,feed,172,180,In Stock,Renata Limited,https://agromukam.com/anorexon-tablet-10-x-6s-tablet-in-a-box,https://cdn.agromukam.com/images/p_img6286.webp,,,
5283,Availa 4- 10 gm,এভেইলা ৪- ১০ গ্রাম,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,13,15,In Stock,Renata Limited,https://agromukam.com/availa-4-10-gm,https://cdn.agromukam.com/images/p_img6291.webp,,,
5284,Availa 4- 100 gm,এভেইলা ৪- ১০০ গ্রাম,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,117,125,In Stock,Renata Limited,https://agromukam.com/availa-4-100-gm,https://cdn.agromukam.com/images/p_img6293.webp,,,
5285,Availa 4- 500 gm,এভেইলা ৪- ৫০০ গ্রাম কন্টেইনার,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,535,575,In Stock,Renata Limited,https://agromukam.com/availa-4-500-gm,https://cdn.agromukam.com/images/p_img6295.webp,,,
5289,Availa 4 Plus- 100gm,এভেইলা ৪ প্লাস- ১০০ গ্রাম স্যাশেট,Cattle > Cattle Nutrition > Milk Booster,feed,114,139,In Stock,Renata Limited,https://agromukam.com/availa-4-plus-100gm,https://cdn.agromukam.com/images/p_img6303.webp,,,
5291,Availa ZN 120- 100gm,এভেইলা জেডএন ১২০- ১০০ গ্রাম,Poultry > Poultry Nutrition > Nutritional Suppliment,other,81,0,In Stock,Renata Limited,https://agromukam.com/availa-zn-120-100gm,https://cdn.agromukam.com/images/p_img6307.webp,,,
5294,B-Ren - 30gm,বি-রেন -৩০ গ্রাম,Cattle > Cattle Nutrition > Appetizer,feed,54,60,In Stock,Renata Limited,https://agromukam.com/b-ren-30gm,https://cdn.agromukam.com/images/p_img6317.webp,,,
5296,B-Ren - 125gm,বি-রেন -১২৫ গ্রাম,Cattle > Cattle Nutrition > Appetizer,feed,206,225,In Stock,Renata Limited,https://agromukam.com/b-ren-125gm,https://cdn.agromukam.com/images/p_img6321.webp,,,
5297,Cal Boost Gel -300 ml botle,ক্যাল-বুস্ট জেল -৩০০ মিলি বোতল,Cattle > Cattle Nutrition > Milk Booster,feed,184,205,In Stock,Renata Limited,https://agromukam.com/cal-boost-gel-300-ml-botle,https://cdn.agromukam.com/images/p_img6323.webp,,,
5298,Cal-D-Mag Inj. -200 ml Amber Glass Bottle,ক্যাল-ডি-ম্যাগ -২০০  মিলি অ্যাম্বার কাচের বোতল,Cattle > Cattle Nutrition > Calcium Supplement,feed,150,158,In Stock,Renata Limited,https://agromukam.com/cal-d-mag-inj-200-ml,https://cdn.agromukam.com/images/p_img6325.webp,,,
5299,Cal-D-Mag Inj. -500 ml Amber Glass Bottle,ক্যাল-ডি-ম্যাগ -৫০০  মিলি অ্যাম্বার কাচের বোতল,Cattle > Cattle Nutrition > Calcium Supplement,feed,343,360,In Stock,Renata Limited,https://agromukam.com/cal-d-mag-inj-500-ml-amber-glass-bottle,https://cdn.agromukam.com/images/p_img6327.webp,,,
5301,Catophos Inj. 30ml,ক্যাটোফস ইনজেকশন -৩০মিলি,Cattle > Cattle Nutrition > Livertonic,feed,144,151,In Stock,Renata Limited,https://agromukam.com/catophos-inj-30ml,https://cdn.agromukam.com/images/p_img6331.webp,,,
5302,Catophos Inj. 100ml,ক্যাটোফস ইনজেকশন -১০০মিলি,Cattle > Cattle Nutrition > Livertonic,feed,405,466,In Stock,Renata Limited,https://agromukam.com/catophos-inj-100ml,https://cdn.agromukam.com/images/p_img6333.webp,,,
5303,Ceftiren Inj. - 0.5gm,সেফটিরেন ইনজেকশন -০.৫ গ্রাম,Cattle > Cattle Medication > Antibiotics,vet_supply,238,250,In Stock,Renata Limited,https://agromukam.com/ceftiren-inj-05gm,https://cdn.agromukam.com/images/p_img6335.webp,,,
5304,Ceftiren Inj. - 1gm,সেফটিরেন ইনজেকশন -১ গ্রাম,Cattle > Cattle Medication > Antibiotics,vet_supply,476,500,In Stock,Renata Limited,https://agromukam.com/ceftiren-inj-1gm,https://cdn.agromukam.com/images/p_img6337.webp,,,
5307,Dexaren Inj. 10ml,ডেক্সারেন ইঞ্জেকশান -১০ মিলি,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,34,35,In Stock,Renata Limited,https://agromukam.com/dexaren-inj-10ml,https://cdn.agromukam.com/images/p_img6343.webp,,,
5308,Dexaren Inj. 50ml,ডেক্সারেন ইঞ্জেকশান -৫০ মিলি,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,153,160,In Stock,Renata Limited,https://agromukam.com/dexaren-inj-50ml,https://cdn.agromukam.com/images/p_img6345.webp,,,
5309,Diadin Bolus 5gm tab -10x2s,ডায়াডিন ৫ গ্রাম -১০x২s,Cattle > Cattle Medication > Antibiotics,vet_supply,229,240,In Stock,Renata Limited,https://agromukam.com/diadin-bolus-5x4s,https://cdn.agromukam.com/images/p_img6347.webp,,,
5310,Ectorid Inj -10 ml,এক্টোরিড ইনজেক্‌শন -১০মিলি,Cattle > Cattle Medication > Antihistaminics,vet_supply,248,260,In Stock,Renata Limited,https://agromukam.com/ectorid-inj-10-ml,https://cdn.agromukam.com/images/p_img6349.webp,,,
5314,Ferro Plus Liquid -450 ml Bottle,ফেরো প্লাস লিকুইড -৪৫০ মি.লি. বোতল,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,248,270,In Stock,Renata Limited,https://agromukam.com/ferro-plus-liquid-450-ml-bottle,https://cdn.agromukam.com/images/p_img6356.webp,,,
5316,Fevenil Inj. -10 ml,ফেভিনিল ইনজেকশন -১০মিলি,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,97,102,In Stock,Renata Limited,https://agromukam.com/fevenil-inj-10-ml,https://cdn.agromukam.com/images/p_img6360.webp,,,
5317,Fevenil Inj. -30 ml,ফেভিনিল ইনজেকশন -৩০মিলি,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,270,284,In Stock,Renata Limited,https://agromukam.com/fevenil-inj-30-ml,https://cdn.agromukam.com/images/p_img6362.webp,,,
5325,Flumixine injection -10ml,ফ্লুমিক্সিন ইনজেকশন -১০ মিলি,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,191,200,In Stock,Renata Limited,https://agromukam.com/flumixine-injection-10ml,https://cdn.agromukam.com/images/p_img6376.webp,,,
5328,Gentaren injection -10ml,জেন্টারেন ইনজেকশন -১০মিলি,Cattle > Cattle Medication > Antibiotics,vet_supply,43,45,In Stock,Renata Limited,https://agromukam.com/gentaren-injection-10ml,https://cdn.agromukam.com/images/p_img6382.webp,,,
5329,Gentaren injection -100ml,জেন্টারেন ইনজেকশন -১০০মিলি,Cattle > Cattle Medication > Antibiotics,vet_supply,371,389,In Stock,Renata Limited,https://agromukam.com/gentaren-injection-100ml,https://cdn.agromukam.com/images/p_img6384.webp,,,
5331,Helmex tablet -4x6 per box,হেলমেক্স ট্যাবলেট -৪ × ৬ টি ট্যাবলেট প্রতি বক্সে,Cattle > Cattle Medication > Antihistaminics,vet_supply,174,183,In Stock,Renata Limited,https://agromukam.com/helmex-tablet-4x6-per-box,https://cdn.agromukam.com/images/p_img6390.webp,,,
5333,Heparen -500ml,হেপারেন - ৫০০ মিলি,Cattle > Cattle Nutrition > Livertonic,feed,486,600,In Stock,Renata Limited,https://agromukam.com/heparen-500ml,https://cdn.agromukam.com/images/p_img6392.webp,,,
5339,High AI Liquid -225ml,হাই এআই লিকুইড -২২৫মিলি,Cattle > Cattle Nutrition > Nutritional Suppliment,feed,206,245,In Stock,Renata Limited,https://agromukam.com/high-ai-liquid-225ml,https://cdn.agromukam.com/images/p_img6404.webp,,,
5341,Iveclor injection -30ml,আইভিক্লোর ইঞ্জেকশান -৩০মিলি,Cattle > Cattle Medication > Antihistaminics,vet_supply,310,326,In Stock,Renata Limited,https://agromukam.com/iveclor-injection-30ml,https://cdn.agromukam.com/images/p_img6408.webp,,,
5343,Khura Cure Powder -100 gm Sachet,ক্ষুরা কিউর -১০০ গ্রাম স্যাশেট,Cattle > Cattle Medication > Dermatological Product,vet_supply,184,190,In Stock,Renata Limited,https://agromukam.com/khura-cure-powder-100-gm-sachet,https://cdn.agromukam.com/images/p_img6412.webp,milk-powder-500g,Milk Powder 500g,0.50
5344,Masti Ren Powder -100 gm Pot,ম্যাষ্টি-রেন পাউডার -১০০ গ্রাম কন্টেইনার,Cattle > Cattle Medication > Immune Enhancers,vet_supply,270,280,In Stock,Renata Limited,https://agromukam.com/masti-ren-powder-100-gm-pot,https://cdn.agromukam.com/images/p_img6414.webp,milk-powder-500g,Milk Powder 500g,0.50
5345,Melocam Bolus -7 x 6 Bolus,মেলোকেম বোলাস -৭ × ৬ টি বোলাস,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,240,252,In Stock,Renata Limited,https://agromukam.com/melocam-bolus-7-x-6-bolus,https://cdn.agromukam.com/images/p_img6416.webp,,,
5346,Melocam Inj. -10ml,মেলোকেম ইনজেক্‌শন -১০মিলি,Cattle > Cattle Medication > NSAID & Pain killer,vet_supply,58,60,In Stock,Renata Limited,https://agromukam.com/melocam-inj-1x1s,https://cdn.agromukam.com/images/p_img6418.webp,,,
5350,Nitronex 34% Inj. -10 ml Vial,নাইট্রোনেক্স ৩৪% ইনজেকশন -১০ মি.লি,Cattle > Cattle Medication > Antihistaminics,vet_supply,73,76,In Stock,Renata Limited,https://agromukam.com/nitronex-34-inj-10-ml-vial,https://cdn.agromukam.com/images/p_img6426.webp,,,
5351,Nitronex 34% Inj. -30 ml Vial,নাইট্রোনেক্স ৩৪% ইনজেকশন -৩০ মি.লি,Cattle > Cattle Medication > Antihistaminics,vet_supply,204,214,In Stock,Renata Limited,https://agromukam.com/nitronex-34-inj-30-ml-vial,https://cdn.agromukam.com/images/p_img6428.webp,,,
5373,Ozinc Plus 18 - 100gm,ওজিংক পাস ১৮ -  ১০০ গ্রাম,Fish > Aqua Nutrition > Nutritional Suppliment,other,162,0,In Stock,Renata Limited,https://agromukam.com/ozinc-plus-18-100gm,https://cdn.agromukam.com/images/p_img6462.webp,,,
5378,Polyfat Powder -1000 gm Sachet,পলিফ্যাট পাউডার -১০০০ গ্রাম স্যাচেট,Cattle > Cattle Nutrition > Milk Booster,feed,497,560,In Stock,Renata Limited,https://agromukam.com/polyfat-powder-1000-gm-sachet,https://cdn.agromukam.com/images/p_img6472.webp,milk-powder-500g,Milk Powder 500g,0.50
